,id,product_quality,staff_service,queues_checkout,assortment_availability,store_cleanliness,other_problem,label_status,label_error
1373,330215,False,False,True,False,False,True,True,
1374,330269,True,False,False,False,False,False,True,
1375,330286,False,True,False,False,False,False,True,
1376,330721,True,True,False,False,False,False,True,
1377,330855,True,True,False,False,False,True,True,
1378,331226,True,True,True,True,True,True,True,
1379,331711,False,True,False,True,False,False,True,
1380,331712,True,True,True,False,False,False,True,
1381,331732,False,True,True,False,False,True,True,
1382,331733,False,True,False,False,False,False,True,
1383,332361,False,True,False,False,True,False,True,
1384,332408,True,True,False,False,False,False,True,
1385,332718,True,False,False,False,False,False,True,
1386,332753,True,True,True,False,False,False,True,
1387,332857,True,False,False,False,False,False,True,
1388,332950,False,True,True,False,False,False,True,
1389,332958,False,True,False,False,False,True,True,
1390,333247,False,True,True,False,False,False,True,
1391,333803,False,False,False,True,False,False,True,
1392,334158,False,True,False,False,False,False,True,
1393,334267,True,True,False,False,False,False,True,
1394,334312,False,False,True,True,False,True,True,
1395,334346,False,True,False,False,False,False,True,
1396,334940,True,True,True,False,False,False,True,
1397,335123,False,False,False,False,True,False,True,
1398,335484,False,False,False,True,False,False,True,
1399,335538,False,True,True,False,True,False,True,
1400,335545,False,True,False,False,False,True,True,
1401,335650,False,True,False,False,False,False,True,
1402,335758,False,True,True,True,False,False,True,
1403,336393,False,True,False,False,False,True,True,
1404,337093,True,False,False,False,False,False,True,
1405,337246,True,False,False,False,False,False,True,
1406,337348,True,False,False,False,True,True,True,
1407,337767,False,True,False,False,True,False,True,
1408,337843,False,True,False,False,False,True,True,
1409,337968,True,False,False,False,False,False,True,
1410,337992,True,True,False,False,False,True,True,
1411,338057,False,False,False,False,False,True,True,
1412,338764,False,True,False,False,False,True,True,
1413,338906,False,True,True,False,False,False,True,
1414,339143,False,False,False,False,False,False,True,
1415,339423,False,True,False,True,True,False,True,
1416,339521,True,True,False,False,True,True,True,
1417,339545,True,False,False,False,False,False,True,
1418,339675,False,True,False,False,True,False,True,
1419,339682,False,True,False,False,False,False,True,
1420,339720,False,True,False,False,False,True,True,
1421,339849,False,False,False,False,True,True,True,
1422,340538,False,True,False,False,False,False,True,
1423,340721,True,False,False,False,False,False,True,
1424,340745,False,True,False,False,False,True,True,
1425,341007,False,True,False,False,False,False,True,
1426,341033,True,False,False,False,False,False,True,
1427,341447,True,True,True,False,False,False,True,
1428,341631,True,False,False,False,True,False,True,
1429,341654,False,False,False,False,True,False,True,
1430,341666,True,False,False,False,False,False,True,
1431,341769,False,True,False,False,False,False,True,
1432,341945,True,False,False,False,False,False,True,
1433,342349,False,True,False,False,False,False,True,
1434,342399,False,False,False,False,True,True,True,
1435,342566,False,True,False,False,True,False,True,
1436,343112,False,False,True,False,False,True,True,
1437,343720,True,True,False,False,False,True,True,
1438,344152,False,True,False,False,False,True,True,
1439,344506,False,True,True,False,False,False,True,
1440,344507,False,True,False,False,False,False,True,
1441,344624,True,False,False,False,True,False,True,
1442,344847,False,False,False,True,False,False,True,
1443,344944,False,False,False,False,False,False,True,
1444,344990,False,False,False,False,False,True,True,
1445,345069,False,False,False,True,False,False,True,
1446,345628,True,True,False,False,False,False,True,
1447,346361,False,False,False,False,False,True,True,
1448,346364,False,True,True,False,True,False,True,
1449,346467,True,False,False,False,False,False,True,
1450,346995,False,False,True,False,False,False,True,
1451,347008,True,False,False,False,False,True,True,
1452,347221,False,False,False,False,False,True,True,
1453,347226,False,False,False,True,False,True,True,
1454,348548,False,True,False,False,False,False,True,
1455,348851,False,True,False,False,False,False,True,
1456,349059,True,True,True,False,False,True,True,
1457,349831,True,False,False,False,False,False,True,
1458,349852,False,True,False,False,False,False,True,
1459,350326,False,True,True,False,False,False,True,
1460,350423,False,True,False,True,True,False,True,
1461,350645,False,True,False,False,False,False,True,
1462,350925,False,False,False,False,False,True,True,
1463,351007,False,True,True,False,False,False,True,
1464,351195,True,False,False,False,False,True,True,
1465,351745,False,True,False,False,False,True,True,
1466,351820,True,False,False,True,False,False,True,
1467,351861,False,True,False,False,False,False,True,
1468,352172,False,True,False,False,False,True,True,
1469,352406,False,True,False,False,False,True,True,
1470,352411,False,False,False,False,False,False,True,
1471,352547,False,False,True,False,False,False,True,
1472,352609,False,False,False,False,False,False,True,
1473,352775,True,True,False,False,False,False,True,
1474,353194,False,False,True,True,False,False,True,
1475,353195,False,False,True,False,False,True,True,
1476,353359,True,True,False,False,False,False,True,
1477,353407,False,True,False,False,False,True,True,
1478,353586,True,False,False,False,False,False,True,
1479,353743,False,True,True,False,False,False,True,
1480,353944,False,False,False,False,False,True,True,
1481,354411,True,False,False,False,False,False,True,
1482,354455,True,False,False,False,False,False,True,
1483,354806,False,True,True,False,False,False,True,
1484,355616,False,True,False,False,False,False,True,
1485,355930,False,True,False,True,False,False,True,
1486,357072,True,True,False,False,True,False,True,
1487,357415,False,False,False,False,True,False,True,
1488,358151,False,True,False,False,False,False,True,
1489,358164,False,False,False,False,True,False,True,
1490,359327,False,False,False,False,False,True,True,
1491,359411,True,False,False,False,False,False,True,
1492,359596,False,False,True,False,False,True,True,
1493,359607,True,False,True,False,False,False,True,
1494,359654,False,False,False,True,False,True,True,
1495,359712,False,True,False,False,False,False,True,
1496,359772,True,False,False,False,False,False,True,
1497,359930,False,True,False,False,False,False,True,
1498,360129,True,True,False,True,False,False,True,
1499,360880,False,True,False,False,False,True,True,
1500,361967,False,False,False,True,False,False,True,
1501,362229,False,False,False,True,False,True,True,
1502,362230,False,True,False,False,False,True,True,
1503,362262,False,True,False,False,False,False,True,
1504,362362,False,False,False,False,False,True,True,
1505,362758,False,False,False,False,False,True,True,
1506,362802,False,True,False,False,False,False,True,
1507,363095,True,False,False,False,False,True,True,
1508,363156,False,True,False,False,False,False,True,
1509,363465,True,True,False,True,False,False,True,
1510,363847,False,True,False,False,True,True,True,
1511,363887,True,True,False,False,True,True,True,
1512,363888,True,False,False,False,False,False,True,
1513,363898,False,False,False,False,True,False,True,
1514,364035,False,True,False,False,False,True,True,
1515,364172,False,True,True,False,False,True,True,
1516,364174,False,True,False,False,False,True,True,
1517,364416,False,True,False,False,False,False,True,
1518,364418,False,True,True,False,False,False,True,
1519,364593,False,True,False,False,False,False,True,
1520,364850,False,True,False,False,False,False,True,
1521,365033,False,True,True,False,True,False,True,
1522,365201,True,False,False,False,False,True,True,
1523,365311,False,False,False,False,True,False,True,
1524,365312,True,True,False,True,True,False,True,
1525,365595,False,True,False,True,False,False,True,
1526,365922,True,False,False,False,False,False,True,
1527,365966,True,False,False,False,False,False,True,
1528,366448,False,True,True,False,False,False,True,
1529,366895,True,True,True,False,False,True,True,
1530,367136,True,False,False,True,True,False,True,
1531,367193,False,True,False,True,True,False,True,
1532,367331,True,True,False,False,False,False,True,
1533,367414,True,False,False,False,False,False,True,
1534,367421,False,False,False,False,True,False,True,
1535,367720,False,False,False,True,False,False,True,
1536,367740,True,True,False,False,False,False,True,
1537,368140,False,False,True,False,False,False,True,
1538,368522,False,True,False,False,False,True,True,
1539,368630,True,True,False,False,False,False,True,
1540,368643,True,True,False,False,False,False,True,
1541,369745,False,False,False,True,True,False,True,
1542,370284,False,True,False,False,False,False,True,
1543,370882,False,False,False,False,False,True,True,
1544,371341,False,False,False,False,True,True,True,
1545,371342,True,True,False,True,True,False,True,
1546,371891,False,True,False,False,False,True,True,
1547,371951,False,True,False,False,False,True,True,
1548,372015,True,True,False,False,False,False,True,
1549,372181,False,True,False,False,False,False,True,
1550,372570,False,True,False,False,False,False,True,
1551,372813,True,False,False,False,False,False,True,
1552,372878,True,True,False,False,False,False,True,
1553,372902,True,False,False,True,False,False,True,
1554,372971,False,True,False,False,False,True,True,
1555,373258,False,False,False,False,False,True,True,
1556,373880,False,False,False,False,False,True,True,
1557,373907,False,False,False,True,False,True,True,
1558,373940,True,False,False,False,False,True,True,
1559,374193,False,True,False,False,False,False,True,
1560,374194,False,True,False,False,False,False,True,
1561,374510,True,True,False,True,False,False,True,
1562,374593,False,False,False,False,False,True,True,
1563,374684,False,False,False,False,False,True,True,
1564,374811,False,True,False,False,False,True,True,
1565,375212,False,True,False,True,False,True,True,
1566,375301,False,False,False,False,False,True,True,
1567,375346,False,False,False,False,False,True,True,
1568,375860,False,True,False,False,False,False,True,
1569,376100,False,False,False,False,False,True,True,
1570,376117,False,False,False,True,False,True,True,
1571,376154,True,False,False,False,False,True,True,
1572,376196,False,False,True,False,False,True,True,
1573,376408,False,True,False,False,False,True,True,
1574,376642,False,False,False,False,False,True,True,
1575,377050,False,False,False,False,False,True,True,
1576,377260,True,True,False,False,True,False,True,
1577,377433,False,False,False,False,False,True,True,
1578,377469,False,True,False,False,False,False,True,
1579,377486,False,True,False,False,False,True,True,
1580,377500,False,True,False,True,False,True,True,
1581,377551,False,True,False,False,False,False,True,
1582,377949,True,False,False,False,False,False,True,
1583,377950,False,False,False,False,False,True,True,
1584,378376,False,False,True,True,True,True,True,
1585,378448,False,True,False,False,False,True,True,
1586,378460,True,False,False,False,False,True,True,
1587,378618,False,False,False,False,False,True,True,
1588,378677,False,True,False,False,False,True,True,
1589,378720,False,False,False,False,False,True,True,
1590,378998,False,False,False,False,False,True,True,
1591,379274,False,False,False,True,False,True,True,
1592,379401,True,True,False,False,False,False,True,
1593,379898,True,False,False,True,False,False,True,
1594,380346,True,True,False,False,False,True,True,
1595,380495,False,True,False,False,False,True,True,
1596,380517,True,True,False,False,True,False,True,
1597,381417,False,True,False,False,False,True,True,
1598,382493,True,False,False,False,False,True,True,
1599,382545,True,False,False,False,True,True,True,
1600,382775,True,False,False,False,False,False,True,
1601,382833,False,True,False,False,False,True,True,
1602,382904,True,True,False,False,False,False,True,
1603,382905,True,False,False,False,True,True,True,
1604,383029,True,True,False,True,True,False,True,
1605,383096,False,False,True,False,False,True,True,
1606,383590,False,False,False,False,False,False,True,
1607,383717,False,True,False,False,False,True,True,
1608,383880,True,False,False,True,True,False,True,
1609,383882,False,True,False,False,False,False,True,
1610,384298,False,True,False,False,False,False,True,
1611,384499,False,False,False,True,True,False,True,
1612,384618,True,True,False,False,False,True,True,
1613,384674,False,True,False,False,False,True,True,
1614,384841,False,False,True,False,False,False,True,
1615,385315,False,True,False,False,False,True,True,
1616,385609,False,False,False,False,False,True,True,
1617,385742,False,False,False,True,False,False,True,
1618,385803,True,True,False,False,True,False,True,
1619,385822,True,True,True,True,False,False,True,
1620,385865,False,False,False,False,False,True,True,
1621,386126,False,True,False,True,False,True,True,
1622,386678,False,True,False,True,False,False,True,
1623,386718,True,False,False,False,False,False,True,
1624,386913,True,True,False,False,False,True,True,
1625,387394,False,True,False,False,False,True,True,
1626,387401,False,True,True,False,False,False,True,
1627,388082,False,True,True,False,False,False,True,
1628,388266,False,False,False,True,False,False,True,
1629,388375,False,True,True,False,False,False,True,
1630,388610,True,True,False,False,False,False,True,
1631,388806,True,False,False,False,False,False,True,
1632,388901,False,False,False,False,False,True,True,
1633,389248,True,False,False,False,False,False,True,
1634,389315,False,True,True,False,False,False,True,
1635,389324,False,False,False,False,False,True,True,
1636,389400,True,False,False,False,False,True,True,
1637,389462,False,False,False,False,True,False,True,
1638,389656,True,False,False,False,False,False,True,
1639,389671,False,True,False,False,False,True,True,
1640,390209,True,True,False,False,False,False,True,
1641,390250,True,False,False,False,False,True,True,
1642,390254,False,True,True,False,False,False,True,
1643,390403,True,False,False,False,False,False,True,
1644,390449,True,True,False,False,False,True,True,
1645,390473,False,False,True,False,False,False,True,
1646,390758,False,True,False,False,False,True,True,
1647,391248,False,False,False,False,False,False,True,
1648,391322,False,False,False,False,False,True,True,
1649,391395,True,False,False,False,False,False,True,
1650,391427,False,False,False,False,False,True,True,
1651,391454,False,False,False,True,False,False,True,
1652,391518,False,True,False,False,False,True,True,
1653,391879,False,True,True,False,False,True,True,
1654,392089,False,True,False,False,False,False,True,
1655,392353,True,True,False,False,False,False,True,
1656,392357,False,True,False,False,False,False,True,
1657,392920,False,True,False,True,True,False,True,
1658,393178,False,False,False,True,True,False,True,
1659,393677,False,False,True,False,False,False,True,
1660,394178,False,True,False,False,False,False,True,
1661,394526,True,False,False,False,False,False,True,
1662,394600,False,True,False,False,False,False,True,
1663,394658,True,False,False,False,False,False,True,
1664,394668,True,False,False,False,False,True,True,
1665,394926,True,False,False,False,False,False,True,
1666,395064,False,True,False,False,False,False,True,
1667,395065,False,True,False,False,False,True,True,
1668,395781,False,True,False,False,False,False,True,
1669,396142,True,False,False,False,False,True,True,
1670,396194,False,True,False,False,False,False,True,
1671,396529,True,False,False,False,False,True,True,
1672,397076,False,False,False,False,True,True,True,
1673,397281,False,True,False,False,False,False,True,
1674,397538,False,True,False,False,True,False,True,
1675,397604,False,True,True,False,True,False,True,
1676,397827,False,False,False,False,False,True,True,
1677,397835,False,True,False,False,False,True,True,
1678,398285,True,True,False,False,False,True,True,
1679,398666,False,False,True,False,False,True,True,
1680,398989,False,False,True,False,False,True,True,
1681,399033,True,False,False,False,False,False,True,
1682,399260,False,False,False,False,True,True,True,
1683,399680,False,True,False,False,False,False,True,
1684,400259,True,True,False,False,False,False,True,
1685,400961,False,False,True,False,True,False,True,
1686,400997,False,True,False,False,True,False,True,
1687,401339,True,True,True,False,False,True,True,
1688,401374,False,True,False,False,True,True,True,
1689,401850,False,False,True,False,False,True,True,
1690,401919,False,True,False,False,False,False,True,
1691,401984,False,False,True,False,False,True,True,
1692,402104,True,False,True,False,False,True,True,
1693,402105,True,True,True,False,False,True,True,
1694,402224,False,False,True,False,False,True,True,
1695,402277,True,True,True,False,False,False,True,
1696,402901,True,False,False,False,False,True,True,
1697,403053,False,True,False,False,False,False,True,
1698,403094,False,True,False,True,False,False,True,
1699,403642,True,True,False,False,False,True,True,
1700,403656,True,True,False,False,False,False,True,
1701,403842,False,True,False,False,False,False,True,
1702,403870,False,True,False,False,False,True,True,
1703,404021,False,False,False,False,True,False,True,
1704,404130,True,False,False,False,True,True,True,
1705,404246,False,False,False,False,False,False,True,
1706,404259,False,True,False,False,False,False,True,
1707,404483,True,True,False,False,False,True,True,
1708,404484,False,False,False,False,False,False,True,
1709,404592,True,True,False,False,False,False,True,
1710,404734,True,False,False,False,False,False,True,
1711,404741,False,True,False,False,False,True,True,
1712,404783,False,True,False,False,False,True,True,
1713,404851,False,False,False,False,False,True,True,
1714,405098,False,False,False,True,False,True,True,
1715,405464,False,True,True,False,False,True,True,
1716,405561,True,False,True,False,False,False,True,
1717,406058,False,False,True,False,False,True,True,
1718,406071,False,True,True,False,False,True,True,
1719,406282,True,False,False,False,False,False,True,
1720,406283,False,True,False,False,False,True,True,
1721,406776,False,True,False,False,True,False,True,
1722,406895,True,True,True,False,False,False,True,
1723,407063,True,True,False,False,False,True,True,
1724,407399,True,True,False,False,True,False,True,
1725,407402,True,True,False,False,False,False,True,
1726,407549,True,False,False,False,False,False,True,
1727,407660,False,False,False,True,False,False,True,
1728,407738,True,True,False,False,False,True,True,
1729,407810,False,False,False,False,False,True,True,
1730,407942,False,False,True,False,False,False,True,
1731,408044,False,True,False,False,False,True,True,
1732,408313,True,False,False,False,False,False,True,
1733,408720,False,True,False,False,False,False,True,
1734,409132,False,True,False,False,False,True,True,
1735,409513,True,True,False,False,False,False,True,
1736,409577,False,True,True,False,False,True,True,
1737,409920,False,True,False,False,False,False,True,
1738,410037,False,True,False,False,False,True,True,
1739,410303,True,False,False,False,False,False,True,
1740,410830,False,True,False,False,False,False,True,
1741,411001,False,False,False,False,False,False,True,
1742,411069,False,False,False,False,False,True,True,
1743,411181,False,False,False,False,False,True,True,
1744,411304,True,False,False,False,False,False,True,
1745,411887,True,True,False,False,False,False,True,
1746,412495,True,True,True,True,False,True,True,
1747,412750,True,False,False,False,False,False,True,
1748,412950,True,False,False,False,False,False,True,
1749,413081,False,True,False,False,False,False,True,
1750,413299,False,False,False,False,False,True,True,
1751,413815,False,True,False,True,False,False,True,
1752,414059,False,False,False,False,False,True,True,
1753,414176,False,True,False,True,False,False,True,
1754,414385,False,True,True,False,True,False,True,
1755,414386,False,True,False,False,False,True,True,
1756,415034,True,True,False,False,False,True,True,
1757,415220,False,True,False,False,False,False,True,
1758,415432,False,False,False,True,False,False,True,
1759,415752,True,True,False,False,False,False,True,
1760,416156,False,False,False,False,False,True,True,
1761,416456,True,True,False,False,False,False,True,
1762,416737,True,False,False,False,False,True,True,
1763,417466,False,True,False,False,False,False,True,
1764,417482,False,True,False,False,False,False,True,
1765,417645,True,True,False,False,False,False,True,
1766,417784,True,False,False,False,False,True,True,
1767,418585,False,True,False,False,True,False,True,
1768,418800,False,False,False,False,False,True,True,
1769,418886,True,False,False,False,False,True,True,
1770,418920,False,True,False,False,False,False,True,
1771,419007,False,True,True,False,True,False,True,
1772,419072,False,False,False,True,False,True,True,
1773,419164,False,True,False,False,False,False,True,
1774,419704,False,False,False,False,False,True,True,
1775,420128,False,False,False,False,False,True,True,
1776,421066,False,True,True,False,False,True,True,
1777,421422,True,False,False,False,False,False,True,
1778,421546,True,False,False,False,False,True,True,
1779,421614,False,False,False,True,False,True,True,
1780,422194,False,True,True,False,False,True,True,
1781,422420,False,True,False,False,False,False,True,
1782,422531,False,False,False,True,False,False,True,
1783,422952,True,True,False,False,False,False,True,
1784,423397,False,False,True,False,False,False,True,
1785,423462,False,False,False,False,True,True,True,
1786,423641,False,True,False,False,False,False,True,
1787,423809,False,False,True,False,False,False,True,
1788,423967,False,True,True,False,True,True,True,
1789,424344,True,True,False,False,False,False,True,
1790,424371,False,True,False,False,False,True,True,
1791,424787,True,True,True,True,True,False,True,
1792,424941,True,True,False,False,False,False,True,
1793,425233,False,True,False,True,False,False,True,
1794,425303,False,True,False,False,False,True,True,
1795,425922,False,True,False,False,False,False,True,
1796,425975,True,True,False,False,False,False,True,
1797,426648,False,True,True,False,False,False,True,
1798,426678,False,False,True,True,False,False,True,
1799,426806,True,False,False,False,False,True,True,
1800,426808,False,True,True,False,False,True,True,
1801,427475,False,False,True,True,False,False,True,
1802,427542,False,False,True,False,False,False,True,
1803,427752,False,False,False,False,False,True,True,
1804,427769,False,False,False,False,True,True,True,
1805,428418,True,False,False,True,False,False,True,
1806,428448,False,True,False,False,False,True,True,
1807,428498,False,True,True,True,False,False,True,
1808,428841,False,True,False,False,True,False,True,
1809,428880,False,False,False,False,True,False,True,
1810,429294,False,False,False,False,False,True,True,
1811,429384,False,True,False,False,False,False,True,
1812,429389,False,True,False,False,False,True,True,
1813,429994,True,True,False,False,True,False,True,
1814,430122,False,True,False,False,False,True,True,
1815,430383,False,True,False,False,False,False,True,
1816,430503,True,False,True,True,False,False,True,
1817,430980,True,True,False,False,False,True,True,
1818,431119,False,True,True,False,False,False,True,
1819,431224,True,True,False,False,True,False,True,
1820,431507,True,True,False,False,True,True,True,
1821,432529,False,True,True,False,False,False,True,
1822,432822,False,False,False,False,False,True,True,
1823,433074,True,True,False,False,False,False,True,
1824,433896,False,True,False,False,False,False,True,
1825,434273,False,False,False,False,False,False,True,
1826,434274,False,False,False,True,False,False,True,
1827,434406,False,False,False,False,False,True,True,
1828,434702,False,True,True,True,False,False,True,
1829,434976,False,True,False,False,False,False,True,
1830,435023,True,False,False,True,False,True,True,
1831,435027,False,False,False,False,False,True,True,
1832,435956,False,False,False,False,False,True,True,
1833,436028,False,True,True,True,True,False,True,
1834,436075,False,False,False,False,True,True,True,
1835,436159,False,False,False,False,False,True,True,
1836,436212,False,True,False,False,False,False,True,
1837,436253,True,False,False,False,False,True,True,
1838,436256,True,True,False,False,False,False,True,
1839,436289,False,True,False,False,True,True,True,
1840,436414,False,True,False,True,False,False,True,
1841,436612,True,False,False,False,False,False,True,
1842,436758,False,False,False,False,False,True,True,
1843,436894,False,False,False,False,False,True,True,
1844,437490,False,True,False,False,False,False,True,
1845,437799,False,False,False,False,False,True,True,
1846,438219,False,False,False,False,False,True,True,
1847,438435,False,True,False,False,False,False,True,
1848,438469,False,False,False,True,False,False,True,
1849,438622,False,False,False,False,False,True,True,
1850,438920,True,False,True,True,False,True,True,
1851,439304,True,False,False,True,False,True,True,
1852,439607,False,False,False,False,True,False,True,
1853,439620,False,True,False,False,False,True,True,
1854,439836,False,False,False,False,False,False,True,
1855,439987,False,True,True,False,False,True,True,
1856,440029,False,True,False,False,True,False,True,
1857,440233,True,False,False,False,False,True,True,
1858,440801,False,True,True,False,False,False,True,
1859,441009,False,True,False,False,False,True,True,
1860,441233,True,False,True,True,False,False,True,
1861,441342,False,False,True,False,False,True,True,
1862,441374,False,True,False,True,False,True,True,
1863,441421,False,False,False,False,False,True,True,
1864,441750,False,True,False,False,False,False,True,
1865,441922,False,True,False,False,False,True,True,
1866,442051,False,True,False,False,False,False,True,
1867,442337,True,False,False,False,False,False,True,
1868,442837,False,False,False,True,False,True,True,
1869,443126,True,True,False,False,False,False,True,
1870,443449,False,False,True,False,False,False,True,
1871,444371,False,False,False,False,False,True,True,
1872,444789,False,True,False,False,False,True,True,
1873,444995,True,False,False,False,False,False,True,
1874,445170,True,False,False,False,False,False,True,
1875,445173,False,True,False,False,False,False,True,
1876,445320,True,True,False,False,False,False,True,
1877,445708,False,True,False,True,False,True,True,
1878,445709,False,False,False,False,False,True,True,
1879,445719,False,True,True,False,False,True,True,
1880,445727,True,True,False,False,False,False,True,
1881,445734,True,False,False,False,False,False,True,
1882,446218,True,True,False,False,False,False,True,
1883,446450,True,False,False,False,False,True,True,
1884,446681,True,True,False,False,False,False,True,
1885,447295,False,False,False,False,True,True,True,
1886,448029,False,True,False,False,False,True,True,
1887,448569,False,True,True,False,False,False,True,
1888,449129,True,True,False,False,False,False,True,
1889,449297,False,True,False,False,False,False,True,
1890,449319,False,True,False,False,False,True,True,
1891,449322,False,False,False,False,False,False,True,
1892,449499,False,False,False,False,False,True,True,
1893,449602,True,False,False,False,False,False,True,
1894,450040,True,False,False,False,False,False,True,
1895,450314,True,False,False,False,False,False,True,
1896,450398,False,True,False,False,False,True,True,
1897,450692,True,False,False,False,False,False,True,
1898,450735,False,True,False,False,False,False,True,
1899,450964,False,True,True,False,False,False,True,
1900,451190,True,False,False,False,False,False,True,
1901,451326,True,True,False,False,False,False,True,
1902,451382,True,True,False,False,True,False,True,
1903,451385,False,True,False,False,False,True,True,
1904,451651,False,True,False,False,False,False,True,
1905,452069,True,True,False,False,False,False,True,
1906,452494,False,True,False,False,False,False,True,
1907,452728,False,False,False,True,False,False,True,
1908,452930,False,False,False,False,False,False,True,
1909,453336,False,False,True,False,False,False,True,
1910,453398,False,True,False,False,False,False,True,
1911,453495,True,True,True,True,False,False,True,
1912,453553,False,False,False,False,False,True,True,
1913,453613,False,False,True,False,False,True,True,
1914,453799,False,True,False,False,False,False,True,
1915,453878,False,True,False,False,False,False,True,
1916,453880,False,True,False,False,False,False,True,
1917,453900,False,False,False,False,False,True,True,
1918,453906,False,False,False,False,False,True,True,
1919,453907,True,True,False,False,False,True,True,
1920,454052,False,True,False,False,False,False,True,
1921,454091,False,False,False,False,False,False,True,
1922,454211,False,True,False,False,False,False,True,
1923,454288,True,False,False,True,False,True,True,
1924,454423,False,False,False,False,False,False,True,
1925,454837,True,False,False,True,False,False,True,
1926,454903,False,False,False,False,False,True,True,
1927,455231,False,False,False,False,False,False,True,
1928,455542,True,False,True,False,False,True,True,
1929,455571,False,True,True,False,True,False,True,
1930,455701,False,True,False,False,False,True,True,
1931,455914,False,False,False,False,False,False,True,
1932,456294,True,False,False,False,True,False,True,
1933,456390,False,True,False,False,False,False,True,
1934,456516,False,False,False,False,False,True,True,
1935,456616,True,False,False,False,False,False,True,
1936,457358,False,False,False,False,False,False,True,
1937,457429,True,False,False,False,False,False,True,
1938,457705,True,True,False,True,False,True,True,
1939,457773,True,True,False,False,False,True,True,
1940,458383,True,False,False,False,False,False,True,
1941,458384,False,False,False,False,False,True,True,
1942,458601,False,True,False,False,False,True,True,
1943,458706,True,False,False,True,False,True,True,
1944,458959,True,True,False,False,False,False,True,
1945,459334,False,True,False,False,False,True,True,
1946,459420,False,False,False,True,False,True,True,
1947,459520,False,True,True,False,True,False,True,
1948,459706,False,True,False,False,False,False,True,
1949,459922,False,False,False,False,False,True,True,
1950,459980,False,True,False,False,False,False,True,
1951,460068,True,False,False,False,False,False,True,
1952,460320,False,True,False,False,True,False,True,
1953,460883,True,True,False,False,False,False,True,
1954,461040,False,True,False,False,False,False,True,
1955,461177,False,False,False,False,False,True,True,
1956,461457,False,False,False,True,False,True,True,
1957,461605,True,True,False,False,False,True,True,
1958,461632,False,True,False,False,True,False,True,
1959,461828,False,False,False,False,False,False,True,
1960,462341,True,True,False,False,False,False,True,
1961,462426,False,False,False,False,False,True,True,
1962,462588,False,True,False,False,False,False,True,
1963,462634,True,True,False,False,False,False,True,
1964,462821,False,False,False,False,False,True,True,
1965,462850,False,True,False,False,False,True,True,
1966,463145,True,False,False,False,True,True,True,
1967,463173,True,False,False,False,True,False,True,
1968,463272,False,True,False,False,False,True,True,
1969,463437,True,True,True,False,True,False,True,
1970,463438,False,True,False,False,False,True,True,
1971,463660,True,False,False,False,False,True,True,
1972,463803,False,True,False,False,False,False,True,
1973,464084,True,False,False,False,False,False,True,
1974,464111,False,True,False,False,False,False,True,
1975,464245,False,True,False,False,True,False,True,
1976,464492,False,False,False,False,False,True,True,
1977,464549,True,True,False,False,False,False,True,
1978,464691,True,False,False,False,False,False,True,
1979,465228,True,True,False,False,True,False,True,
1980,465413,True,False,True,False,False,True,True,
1981,465476,False,True,True,False,False,False,True,
1982,465524,False,False,True,False,False,True,True,
1983,465659,False,True,False,False,False,True,True,
1984,465736,True,False,False,False,False,False,True,
1985,466136,False,True,True,False,False,False,True,
1986,466194,True,True,True,False,False,False,True,
1987,467008,False,False,False,True,False,False,True,
1988,467292,False,False,True,False,False,True,True,
1989,467439,False,True,False,False,False,False,True,
1990,467898,False,True,False,False,False,False,True,
1991,468441,False,True,False,False,False,False,True,
1992,468522,False,True,False,False,False,False,True,
1993,468583,True,False,False,False,False,False,True,
1994,468778,False,True,False,False,False,False,True,
1995,469352,False,True,False,False,False,False,True,
1996,469491,False,True,False,False,False,False,True,
1997,469591,True,True,False,False,False,False,True,
1998,469795,False,True,True,False,False,True,True,
1999,469843,False,False,False,False,False,True,True,
2000,470025,False,True,False,False,False,True,True,
2001,470076,False,True,False,True,False,True,True,
2002,470264,False,True,True,False,False,False,True,
2003,470415,False,False,False,False,False,True,True,
2004,470453,False,True,False,False,False,True,True,
2005,470481,False,False,False,True,False,False,True,
2006,470767,False,True,False,False,False,False,True,
2007,470822,False,True,False,False,False,True,True,
2008,470917,True,True,True,False,True,True,True,
2009,470961,False,True,True,False,False,True,True,
2010,470985,False,False,False,False,False,True,True,
2011,471488,False,True,False,False,False,True,True,
2012,471500,False,True,False,False,False,False,True,
2013,471790,False,True,True,False,False,True,True,
2014,472011,False,True,True,False,False,True,True,
2015,472337,True,True,False,False,False,True,True,
2016,472485,False,False,False,False,False,True,True,
2017,472717,True,True,False,False,False,False,True,
2018,473734,False,False,False,False,True,True,True,
2019,473888,True,False,False,False,False,True,True,
2020,473889,False,True,False,False,False,False,True,
2021,473971,True,True,False,False,False,False,True,
2022,474071,False,False,False,False,False,True,True,
2023,474573,False,False,True,False,False,False,True,
2024,474585,True,False,False,True,False,False,True,
2025,474669,True,False,False,False,False,False,True,
2026,474678,False,False,False,False,False,True,True,
2027,474839,False,True,False,False,True,False,True,
2028,474854,True,False,False,True,False,False,True,
2029,475040,True,True,False,False,False,False,True,
2030,475102,True,False,False,False,False,True,True,
2031,475315,False,True,False,False,False,False,True,
2032,475411,False,True,False,False,False,False,True,
2033,475536,True,False,False,False,True,False,True,
2034,475582,True,True,True,False,False,False,True,
2035,475761,False,False,False,False,True,True,True,
2036,475769,False,False,False,True,True,False,True,
